onset	duration	sample	trial_type	response_time	stim_file	value	HED
642.2580000000	n/a	n/a	n/a	n/a	n/a	1	n/a
662.9260000000	n/a	n/a	n/a	n/a	n/a	2	n/a
732.2280000000	n/a	n/a	n/a	n/a	n/a	2	n/a
751.5900000000	n/a	n/a	n/a	n/a	n/a	1	n/a
773.7500000000	n/a	n/a	n/a	n/a	n/a	1	n/a
778.1900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
778.5600000000	n/a	n/a	n/a	n/a	n/a	170	n/a
781.7000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
782.3500000000	n/a	n/a	n/a	n/a	n/a	270	n/a
785.5200000000	n/a	n/a	n/a	n/a	n/a	370	n/a
792.1700000000	n/a	n/a	n/a	n/a	n/a	70	n/a
793.6260000000	n/a	n/a	n/a	n/a	n/a	4700	n/a
794.7480000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
798.6100000000	n/a	n/a	n/a	n/a	n/a	500	n/a
798.9800000000	n/a	n/a	n/a	n/a	n/a	170	n/a
802.1200000000	n/a	n/a	n/a	n/a	n/a	4	n/a
802.7800000000	n/a	n/a	n/a	n/a	n/a	270	n/a
805.9200000000	n/a	n/a	n/a	n/a	n/a	370	n/a
812.6000000000	n/a	n/a	n/a	n/a	n/a	70	n/a
814.1320000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
818.7700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
819.1100000000	n/a	n/a	n/a	n/a	n/a	170	n/a
822.2800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
822.9200000000	n/a	n/a	n/a	n/a	n/a	270	n/a
826.0900000000	n/a	n/a	n/a	n/a	n/a	370	n/a
832.7500000000	n/a	n/a	n/a	n/a	n/a	70	n/a
835.1100000000	n/a	n/a	n/a	n/a	n/a	4700	n/a
839.2200000000	n/a	n/a	n/a	n/a	n/a	500	n/a
839.5900000000	n/a	n/a	n/a	n/a	n/a	170	n/a
842.7300000000	n/a	n/a	n/a	n/a	n/a	4	n/a
843.4000000000	n/a	n/a	n/a	n/a	n/a	270	n/a
846.5400000000	n/a	n/a	n/a	n/a	n/a	370	n/a
853.2100000000	n/a	n/a	n/a	n/a	n/a	70	n/a
854.0800000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
859.5600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
859.8900000000	n/a	n/a	n/a	n/a	n/a	170	n/a
863.0600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
863.7000000000	n/a	n/a	n/a	n/a	n/a	270	n/a
866.8700000000	n/a	n/a	n/a	n/a	n/a	370	n/a
873.5100000000	n/a	n/a	n/a	n/a	n/a	70	n/a
876.2320000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
880.0200000000	n/a	n/a	n/a	n/a	n/a	500	n/a
880.3900000000	n/a	n/a	n/a	n/a	n/a	170	n/a
883.5300000000	n/a	n/a	n/a	n/a	n/a	4	n/a
884.2000000000	n/a	n/a	n/a	n/a	n/a	270	n/a
887.3500000000	n/a	n/a	n/a	n/a	n/a	370	n/a
893.9900000000	n/a	n/a	n/a	n/a	n/a	70	n/a
895.2700000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
