onset	duration	sample	trial_type	response_time	stim_file	value	HED
356.8320000000	n/a	n/a	n/a	n/a	n/a	1	n/a
660.3840000000	n/a	n/a	n/a	n/a	n/a	1	n/a
680.3680000000	n/a	n/a	n/a	n/a	n/a	1	n/a
706.1300000000	n/a	n/a	n/a	n/a	n/a	500	n/a
706.3880000000	n/a	n/a	n/a	n/a	n/a	2	n/a
706.5000000000	n/a	n/a	n/a	n/a	n/a	151	n/a
709.6400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
710.3100000000	n/a	n/a	n/a	n/a	n/a	251	n/a
713.4400000000	n/a	n/a	n/a	n/a	n/a	351	n/a
720.1200000000	n/a	n/a	n/a	n/a	n/a	51	n/a
722.2660000000	n/a	n/a	n/a	n/a	n/a	4510	n/a
726.5700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
726.9300000000	n/a	n/a	n/a	n/a	n/a	151	n/a
730.0900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
730.7200000000	n/a	n/a	n/a	n/a	n/a	251	n/a
733.8900000000	n/a	n/a	n/a	n/a	n/a	351	n/a
740.5400000000	n/a	n/a	n/a	n/a	n/a	51	n/a
744.5680000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
746.9800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
747.3500000000	n/a	n/a	n/a	n/a	n/a	151	n/a
750.4900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
751.1600000000	n/a	n/a	n/a	n/a	n/a	251	n/a
754.2900000000	n/a	n/a	n/a	n/a	n/a	351	n/a
760.9700000000	n/a	n/a	n/a	n/a	n/a	51	n/a
763.9500000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
767.2800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
767.6500000000	n/a	n/a	n/a	n/a	n/a	151	n/a
770.7900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
771.4500000000	n/a	n/a	n/a	n/a	n/a	251	n/a
774.5900000000	n/a	n/a	n/a	n/a	n/a	351	n/a
781.2700000000	n/a	n/a	n/a	n/a	n/a	51	n/a
785.8080000000	n/a	n/a	n/a	n/a	n/a	4510	n/a
787.8500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
788.1800000000	n/a	n/a	n/a	n/a	n/a	151	n/a
791.3500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
791.9900000000	n/a	n/a	n/a	n/a	n/a	251	n/a
795.1600000000	n/a	n/a	n/a	n/a	n/a	351	n/a
801.8000000000	n/a	n/a	n/a	n/a	n/a	51	n/a
803.6860000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
808.1100000000	n/a	n/a	n/a	n/a	n/a	500	n/a
808.4800000000	n/a	n/a	n/a	n/a	n/a	151	n/a
811.6200000000	n/a	n/a	n/a	n/a	n/a	4	n/a
812.2900000000	n/a	n/a	n/a	n/a	n/a	251	n/a
815.4200000000	n/a	n/a	n/a	n/a	n/a	351	n/a
822.1000000000	n/a	n/a	n/a	n/a	n/a	51	n/a
825.8960000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
828.2400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
828.5800000000	n/a	n/a	n/a	n/a	n/a	151	n/a
831.7500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
832.3800000000	n/a	n/a	n/a	n/a	n/a	251	n/a
835.5600000000	n/a	n/a	n/a	n/a	n/a	351	n/a
842.2000000000	n/a	n/a	n/a	n/a	n/a	51	n/a
844.0360000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
848.6900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
849.0600000000	n/a	n/a	n/a	n/a	n/a	151	n/a
852.2000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
852.8700000000	n/a	n/a	n/a	n/a	n/a	251	n/a
856.0100000000	n/a	n/a	n/a	n/a	n/a	351	n/a
862.6800000000	n/a	n/a	n/a	n/a	n/a	51	n/a
865.2560000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
869.1900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
869.5400000000	n/a	n/a	n/a	n/a	n/a	151	n/a
872.6800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
873.3500000000	n/a	n/a	n/a	n/a	n/a	251	n/a
876.4900000000	n/a	n/a	n/a	n/a	n/a	351	n/a
883.1500000000	n/a	n/a	n/a	n/a	n/a	51	n/a
884.5160000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
889.4100000000	n/a	n/a	n/a	n/a	n/a	500	n/a
889.7800000000	n/a	n/a	n/a	n/a	n/a	151	n/a
892.9100000000	n/a	n/a	n/a	n/a	n/a	4	n/a
893.5800000000	n/a	n/a	n/a	n/a	n/a	251	n/a
896.7200000000	n/a	n/a	n/a	n/a	n/a	351	n/a
903.4000000000	n/a	n/a	n/a	n/a	n/a	51	n/a
905.3720000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
909.8600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
910.2300000000	n/a	n/a	n/a	n/a	n/a	151	n/a
913.3600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
914.0300000000	n/a	n/a	n/a	n/a	n/a	251	n/a
917.1700000000	n/a	n/a	n/a	n/a	n/a	351	n/a
923.8300000000	n/a	n/a	n/a	n/a	n/a	51	n/a
925.8240000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
930.1700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
930.5400000000	n/a	n/a	n/a	n/a	n/a	151	n/a
933.6800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
934.3500000000	n/a	n/a	n/a	n/a	n/a	251	n/a
937.4900000000	n/a	n/a	n/a	n/a	n/a	351	n/a
944.1300000000	n/a	n/a	n/a	n/a	n/a	51	n/a
945.4420000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
950.5700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
950.9100000000	n/a	n/a	n/a	n/a	n/a	151	n/a
954.0800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
954.7100000000	n/a	n/a	n/a	n/a	n/a	251	n/a
957.8800000000	n/a	n/a	n/a	n/a	n/a	351	n/a
964.5300000000	n/a	n/a	n/a	n/a	n/a	51	n/a
970.2440000000	n/a	n/a	n/a	n/a	n/a	4510	n/a
970.7600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
971.1200000000	n/a	n/a	n/a	n/a	n/a	151	n/a
