onset	duration	sample	trial_type	response_time	stim_file	value	HED
401.6040000000	n/a	n/a	n/a	n/a	n/a	1	n/a
502.7660000000	n/a	n/a	n/a	n/a	n/a	2	n/a
523.0740000000	n/a	n/a	n/a	n/a	n/a	1	n/a
544.3140000000	n/a	n/a	n/a	n/a	n/a	2	n/a
548.9500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
549.3200000000	n/a	n/a	n/a	n/a	n/a	170	n/a
552.4600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
553.1300000000	n/a	n/a	n/a	n/a	n/a	270	n/a
556.2700000000	n/a	n/a	n/a	n/a	n/a	370	n/a
562.9400000000	n/a	n/a	n/a	n/a	n/a	70	n/a
564.9400000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
569.3900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
569.7200000000	n/a	n/a	n/a	n/a	n/a	170	n/a
572.8900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
573.5300000000	n/a	n/a	n/a	n/a	n/a	270	n/a
576.6800000000	n/a	n/a	n/a	n/a	n/a	370	n/a
583.3600000000	n/a	n/a	n/a	n/a	n/a	70	n/a
584.5520000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
589.5400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
589.8700000000	n/a	n/a	n/a	n/a	n/a	170	n/a
593.0400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
593.6800000000	n/a	n/a	n/a	n/a	n/a	270	n/a
596.8500000000	n/a	n/a	n/a	n/a	n/a	370	n/a
603.4900000000	n/a	n/a	n/a	n/a	n/a	70	n/a
604.9720000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
610.0000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
610.3400000000	n/a	n/a	n/a	n/a	n/a	170	n/a
613.5100000000	n/a	n/a	n/a	n/a	n/a	4	n/a
614.1400000000	n/a	n/a	n/a	n/a	n/a	270	n/a
617.3100000000	n/a	n/a	n/a	n/a	n/a	370	n/a
623.9600000000	n/a	n/a	n/a	n/a	n/a	70	n/a
625.1680000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
630.3000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
630.6700000000	n/a	n/a	n/a	n/a	n/a	170	n/a
633.8100000000	n/a	n/a	n/a	n/a	n/a	4	n/a
634.4700000000	n/a	n/a	n/a	n/a	n/a	270	n/a
637.6100000000	n/a	n/a	n/a	n/a	n/a	370	n/a
644.2900000000	n/a	n/a	n/a	n/a	n/a	70	n/a
646.0600000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
650.8000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
651.1300000000	n/a	n/a	n/a	n/a	n/a	170	n/a
654.3100000000	n/a	n/a	n/a	n/a	n/a	4	n/a
654.9400000000	n/a	n/a	n/a	n/a	n/a	270	n/a
658.1100000000	n/a	n/a	n/a	n/a	n/a	370	n/a
664.7600000000	n/a	n/a	n/a	n/a	n/a	70	n/a
665.6600000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
671.1700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
671.5000000000	n/a	n/a	n/a	n/a	n/a	170	n/a
674.6700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
675.3100000000	n/a	n/a	n/a	n/a	n/a	270	n/a
678.4800000000	n/a	n/a	n/a	n/a	n/a	370	n/a
685.1400000000	n/a	n/a	n/a	n/a	n/a	70	n/a
686.1360000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
691.6500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
691.9800000000	n/a	n/a	n/a	n/a	n/a	170	n/a
695.1500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
695.7900000000	n/a	n/a	n/a	n/a	n/a	270	n/a
