onset	duration	sample	trial_type	response_time	stim_file	value	HED
312.4500000000	n/a	n/a	n/a	n/a	n/a	2	n/a
343.8260000000	n/a	n/a	n/a	n/a	n/a	1	n/a
542.2520000000	n/a	n/a	n/a	n/a	n/a	2	n/a
562.1900000000	n/a	n/a	n/a	n/a	n/a	1	n/a
584.5580000000	n/a	n/a	n/a	n/a	n/a	1	n/a
588.0600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
588.3900000000	n/a	n/a	n/a	n/a	n/a	161	n/a
591.5500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
592.2100000000	n/a	n/a	n/a	n/a	n/a	261	n/a
595.3500000000	n/a	n/a	n/a	n/a	n/a	361	n/a
602.0300000000	n/a	n/a	n/a	n/a	n/a	61	n/a
604.7300000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
608.2700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
608.6400000000	n/a	n/a	n/a	n/a	n/a	161	n/a
611.7800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
612.4500000000	n/a	n/a	n/a	n/a	n/a	261	n/a
615.5800000000	n/a	n/a	n/a	n/a	n/a	361	n/a
622.2500000000	n/a	n/a	n/a	n/a	n/a	61	n/a
627.7320000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
628.7200000000	n/a	n/a	n/a	n/a	n/a	500	n/a
629.0600000000	n/a	n/a	n/a	n/a	n/a	161	n/a
632.2300000000	n/a	n/a	n/a	n/a	n/a	4	n/a
632.8800000000	n/a	n/a	n/a	n/a	n/a	261	n/a
636.0200000000	n/a	n/a	n/a	n/a	n/a	361	n/a
642.6900000000	n/a	n/a	n/a	n/a	n/a	61	n/a
644.8740000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
648.8700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
649.2000000000	n/a	n/a	n/a	n/a	n/a	161	n/a
652.3800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
653.0100000000	n/a	n/a	n/a	n/a	n/a	261	n/a
656.1800000000	n/a	n/a	n/a	n/a	n/a	361	n/a
662.8300000000	n/a	n/a	n/a	n/a	n/a	61	n/a
666.8380000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
667.8020000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
667.9840000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
669.3000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
669.6700000000	n/a	n/a	n/a	n/a	n/a	161	n/a
672.8300000000	n/a	n/a	n/a	n/a	n/a	4	n/a
673.4600000000	n/a	n/a	n/a	n/a	n/a	261	n/a
676.6300000000	n/a	n/a	n/a	n/a	n/a	361	n/a
683.2800000000	n/a	n/a	n/a	n/a	n/a	61	n/a
687.0560000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
