onset	duration	sample	trial_type	response_time	stim_file	value	HED
357.3920000000	n/a	n/a	n/a	n/a	n/a	2	n/a
374.6760000000	n/a	n/a	n/a	n/a	n/a	1	n/a
477.7860000000	n/a	n/a	n/a	n/a	n/a	2	n/a
497.9120000000	n/a	n/a	n/a	n/a	n/a	1	n/a
519.1220000000	n/a	n/a	n/a	n/a	n/a	2	n/a
524.1000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
524.4400000000	n/a	n/a	n/a	n/a	n/a	161	n/a
527.6100000000	n/a	n/a	n/a	n/a	n/a	4	n/a
528.2400000000	n/a	n/a	n/a	n/a	n/a	261	n/a
531.4000000000	n/a	n/a	n/a	n/a	n/a	361	n/a
538.0800000000	n/a	n/a	n/a	n/a	n/a	61	n/a
540.6880000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
544.3200000000	n/a	n/a	n/a	n/a	n/a	500	n/a
544.6900000000	n/a	n/a	n/a	n/a	n/a	161	n/a
547.8200000000	n/a	n/a	n/a	n/a	n/a	4	n/a
548.4900000000	n/a	n/a	n/a	n/a	n/a	261	n/a
551.6500000000	n/a	n/a	n/a	n/a	n/a	361	n/a
558.2900000000	n/a	n/a	n/a	n/a	n/a	61	n/a
560.8660000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
564.7700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
565.1000000000	n/a	n/a	n/a	n/a	n/a	161	n/a
568.2700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
568.9100000000	n/a	n/a	n/a	n/a	n/a	261	n/a
572.0800000000	n/a	n/a	n/a	n/a	n/a	361	n/a
578.7200000000	n/a	n/a	n/a	n/a	n/a	61	n/a
582.1580000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
584.9200000000	n/a	n/a	n/a	n/a	n/a	500	n/a
585.2500000000	n/a	n/a	n/a	n/a	n/a	161	n/a
588.4200000000	n/a	n/a	n/a	n/a	n/a	4	n/a
589.0600000000	n/a	n/a	n/a	n/a	n/a	261	n/a
592.2300000000	n/a	n/a	n/a	n/a	n/a	361	n/a
598.8700000000	n/a	n/a	n/a	n/a	n/a	61	n/a
600.3220000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
605.3500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
605.7200000000	n/a	n/a	n/a	n/a	n/a	161	n/a
608.8400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
609.5100000000	n/a	n/a	n/a	n/a	n/a	261	n/a
612.6800000000	n/a	n/a	n/a	n/a	n/a	361	n/a
619.3200000000	n/a	n/a	n/a	n/a	n/a	61	n/a
620.7060000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
625.7000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
626.0300000000	n/a	n/a	n/a	n/a	n/a	161	n/a
629.2000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
629.8400000000	n/a	n/a	n/a	n/a	n/a	261	n/a
633.0100000000	n/a	n/a	n/a	n/a	n/a	361	n/a
639.6500000000	n/a	n/a	n/a	n/a	n/a	61	n/a
640.9100000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
646.1800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
646.5200000000	n/a	n/a	n/a	n/a	n/a	161	n/a
649.6900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
650.3200000000	n/a	n/a	n/a	n/a	n/a	261	n/a
653.4900000000	n/a	n/a	n/a	n/a	n/a	361	n/a
660.1400000000	n/a	n/a	n/a	n/a	n/a	61	n/a
662.0480000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
666.4100000000	n/a	n/a	n/a	n/a	n/a	500	n/a
666.7800000000	n/a	n/a	n/a	n/a	n/a	161	n/a
669.9200000000	n/a	n/a	n/a	n/a	n/a	4	n/a
670.5900000000	n/a	n/a	n/a	n/a	n/a	261	n/a
673.7200000000	n/a	n/a	n/a	n/a	n/a	361	n/a
680.4000000000	n/a	n/a	n/a	n/a	n/a	61	n/a
681.7800000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
686.5600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
686.9300000000	n/a	n/a	n/a	n/a	n/a	161	n/a
690.0700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
690.7400000000	n/a	n/a	n/a	n/a	n/a	261	n/a
693.8700000000	n/a	n/a	n/a	n/a	n/a	361	n/a
700.5500000000	n/a	n/a	n/a	n/a	n/a	61	n/a
701.4520000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
707.0000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
707.3600000000	n/a	n/a	n/a	n/a	n/a	161	n/a
710.5000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
711.1700000000	n/a	n/a	n/a	n/a	n/a	261	n/a
714.3100000000	n/a	n/a	n/a	n/a	n/a	361	n/a
715.5120000000	n/a	n/a	n/a	n/a	n/a	2	n/a
720.9800000000	n/a	n/a	n/a	n/a	n/a	61	n/a
721.9060000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
727.2600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
727.6000000000	n/a	n/a	n/a	n/a	n/a	161	n/a
730.7700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
731.4300000000	n/a	n/a	n/a	n/a	n/a	261	n/a
734.5700000000	n/a	n/a	n/a	n/a	n/a	361	n/a
741.2200000000	n/a	n/a	n/a	n/a	n/a	61	n/a
744.2760000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
747.5600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
