onset	duration	sample	trial_type	response_time	stim_file	value	HED
291.8160000000	n/a	n/a	n/a	n/a	n/a	2	n/a
312.7320000000	n/a	n/a	n/a	n/a	n/a	1	n/a
418.1940000000	n/a	n/a	n/a	n/a	n/a	2	n/a
439.5940000000	n/a	n/a	n/a	n/a	n/a	1	n/a
459.5160000000	n/a	n/a	n/a	n/a	n/a	2	n/a
464.8900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
465.2600000000	n/a	n/a	n/a	n/a	n/a	150	n/a
468.4000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
469.0700000000	n/a	n/a	n/a	n/a	n/a	250	n/a
472.2000000000	n/a	n/a	n/a	n/a	n/a	350	n/a
478.8800000000	n/a	n/a	n/a	n/a	n/a	50	n/a
481.0840000000	n/a	n/a	n/a	n/a	n/a	4501	n/a
485.4600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
485.7900000000	n/a	n/a	n/a	n/a	n/a	150	n/a
488.9600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
489.6000000000	n/a	n/a	n/a	n/a	n/a	250	n/a
492.7700000000	n/a	n/a	n/a	n/a	n/a	350	n/a
499.4100000000	n/a	n/a	n/a	n/a	n/a	50	n/a
501.5460000000	n/a	n/a	n/a	n/a	n/a	4501	n/a
505.8100000000	n/a	n/a	n/a	n/a	n/a	500	n/a
506.1700000000	n/a	n/a	n/a	n/a	n/a	150	n/a
509.3100000000	n/a	n/a	n/a	n/a	n/a	4	n/a
509.9800000000	n/a	n/a	n/a	n/a	n/a	250	n/a
513.1200000000	n/a	n/a	n/a	n/a	n/a	350	n/a
519.7800000000	n/a	n/a	n/a	n/a	n/a	50	n/a
521.6000000000	n/a	n/a	n/a	n/a	n/a	4501	n/a
526.0900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
526.4600000000	n/a	n/a	n/a	n/a	n/a	150	n/a
529.6000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
530.2600000000	n/a	n/a	n/a	n/a	n/a	250	n/a
533.4000000000	n/a	n/a	n/a	n/a	n/a	350	n/a
540.0800000000	n/a	n/a	n/a	n/a	n/a	50	n/a
541.9320000000	n/a	n/a	n/a	n/a	n/a	4501	n/a
546.3200000000	n/a	n/a	n/a	n/a	n/a	500	n/a
546.6900000000	n/a	n/a	n/a	n/a	n/a	150	n/a
549.8300000000	n/a	n/a	n/a	n/a	n/a	4	n/a
550.5000000000	n/a	n/a	n/a	n/a	n/a	250	n/a
553.6300000000	n/a	n/a	n/a	n/a	n/a	350	n/a
560.3100000000	n/a	n/a	n/a	n/a	n/a	50	n/a
561.7220000000	n/a	n/a	n/a	n/a	n/a	4501	n/a
566.4600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
566.7900000000	n/a	n/a	n/a	n/a	n/a	150	n/a
569.9600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
570.5900000000	n/a	n/a	n/a	n/a	n/a	250	n/a
573.7700000000	n/a	n/a	n/a	n/a	n/a	350	n/a
580.4100000000	n/a	n/a	n/a	n/a	n/a	50	n/a
582.0040000000	n/a	n/a	n/a	n/a	n/a	4501	n/a
586.8500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
587.2200000000	n/a	n/a	n/a	n/a	n/a	150	n/a
590.3600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
