onset	duration	sample	trial_type	response_time	stim_file	value	HED
331.0460000000	n/a	n/a	n/a	n/a	n/a	1	n/a
553.3940000000	n/a	n/a	n/a	n/a	n/a	1	n/a
571.6560000000	n/a	n/a	n/a	n/a	n/a	1	n/a
594.8300000000	n/a	n/a	n/a	n/a	n/a	1	n/a
597.6500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
597.9800000000	n/a	n/a	n/a	n/a	n/a	151	n/a
601.1500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
601.7900000000	n/a	n/a	n/a	n/a	n/a	251	n/a
604.9600000000	n/a	n/a	n/a	n/a	n/a	351	n/a
611.6000000000	n/a	n/a	n/a	n/a	n/a	51	n/a
613.7220000000	n/a	n/a	n/a	n/a	n/a	4510	n/a
618.0800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
618.4100000000	n/a	n/a	n/a	n/a	n/a	151	n/a
621.5900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
622.2200000000	n/a	n/a	n/a	n/a	n/a	251	n/a
625.3700000000	n/a	n/a	n/a	n/a	n/a	351	n/a
632.0400000000	n/a	n/a	n/a	n/a	n/a	51	n/a
636.3040000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
638.4800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
638.8500000000	n/a	n/a	n/a	n/a	n/a	151	n/a
641.9800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
642.6500000000	n/a	n/a	n/a	n/a	n/a	251	n/a
645.7900000000	n/a	n/a	n/a	n/a	n/a	351	n/a
652.4700000000	n/a	n/a	n/a	n/a	n/a	51	n/a
654.0120000000	n/a	n/a	n/a	n/a	n/a	4510	n/a
658.7800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
659.1500000000	n/a	n/a	n/a	n/a	n/a	151	n/a
662.2800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
662.9500000000	n/a	n/a	n/a	n/a	n/a	251	n/a
666.0900000000	n/a	n/a	n/a	n/a	n/a	351	n/a
672.7700000000	n/a	n/a	n/a	n/a	n/a	51	n/a
677.3880000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
679.3400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
679.6800000000	n/a	n/a	n/a	n/a	n/a	151	n/a
682.8300000000	n/a	n/a	n/a	n/a	n/a	4	n/a
683.5000000000	n/a	n/a	n/a	n/a	n/a	251	n/a
686.6400000000	n/a	n/a	n/a	n/a	n/a	351	n/a
693.3000000000	n/a	n/a	n/a	n/a	n/a	51	n/a
696.2700000000	n/a	n/a	n/a	n/a	n/a	4510	n/a
699.5360000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
699.6300000000	n/a	n/a	n/a	n/a	n/a	500	n/a
699.9600000000	n/a	n/a	n/a	n/a	n/a	151	n/a
703.1300000000	n/a	n/a	n/a	n/a	n/a	4	n/a
703.7700000000	n/a	n/a	n/a	n/a	n/a	251	n/a
706.9400000000	n/a	n/a	n/a	n/a	n/a	351	n/a
713.5800000000	n/a	n/a	n/a	n/a	n/a	51	n/a
715.1000000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
719.7300000000	n/a	n/a	n/a	n/a	n/a	500	n/a
720.0900000000	n/a	n/a	n/a	n/a	n/a	151	n/a
723.2500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
723.8800000000	n/a	n/a	n/a	n/a	n/a	251	n/a
727.0500000000	n/a	n/a	n/a	n/a	n/a	351	n/a
733.7000000000	n/a	n/a	n/a	n/a	n/a	51	n/a
740.2100000000	n/a	n/a	n/a	n/a	n/a	500	n/a
740.5400000000	n/a	n/a	n/a	n/a	n/a	151	n/a
740.7180000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
743.7100000000	n/a	n/a	n/a	n/a	n/a	4	n/a
744.3500000000	n/a	n/a	n/a	n/a	n/a	251	n/a
747.5200000000	n/a	n/a	n/a	n/a	n/a	351	n/a
754.1600000000	n/a	n/a	n/a	n/a	n/a	51	n/a
755.8280000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
760.6700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
761.0400000000	n/a	n/a	n/a	n/a	n/a	151	n/a
764.1800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
764.8500000000	n/a	n/a	n/a	n/a	n/a	251	n/a
767.9900000000	n/a	n/a	n/a	n/a	n/a	351	n/a
774.6600000000	n/a	n/a	n/a	n/a	n/a	51	n/a
776.0900000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
780.9100000000	n/a	n/a	n/a	n/a	n/a	500	n/a
781.2700000000	n/a	n/a	n/a	n/a	n/a	151	n/a
784.4100000000	n/a	n/a	n/a	n/a	n/a	4	n/a
785.0800000000	n/a	n/a	n/a	n/a	n/a	251	n/a
788.2400000000	n/a	n/a	n/a	n/a	n/a	351	n/a
794.8800000000	n/a	n/a	n/a	n/a	n/a	51	n/a
796.3840000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
801.3600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
801.7200000000	n/a	n/a	n/a	n/a	n/a	151	n/a
804.8600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
805.5300000000	n/a	n/a	n/a	n/a	n/a	251	n/a
808.6700000000	n/a	n/a	n/a	n/a	n/a	351	n/a
815.3400000000	n/a	n/a	n/a	n/a	n/a	51	n/a
816.7840000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
821.6900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
822.0200000000	n/a	n/a	n/a	n/a	n/a	151	n/a
825.1900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
825.8300000000	n/a	n/a	n/a	n/a	n/a	251	n/a
829.0000000000	n/a	n/a	n/a	n/a	n/a	351	n/a
835.6400000000	n/a	n/a	n/a	n/a	n/a	51	n/a
837.0620000000	n/a	n/a	n/a	n/a	n/a	4510	n/a
837.9980000000	n/a	n/a	n/a	n/a	n/a	3	n/a
842.0500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
842.4200000000	n/a	n/a	n/a	n/a	n/a	151	n/a
845.5600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
846.2300000000	n/a	n/a	n/a	n/a	n/a	251	n/a
849.3700000000	n/a	n/a	n/a	n/a	n/a	351	n/a
856.0400000000	n/a	n/a	n/a	n/a	n/a	51	n/a
858.7420000000	n/a	n/a	n/a	n/a	n/a	4511	n/a
862.2500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
