onset	duration	sample	trial_type	response_time	stim_file	value	HED
328.4400000000	n/a	n/a	n/a	n/a	n/a	1	n/a
583.0480000000	n/a	n/a	n/a	n/a	n/a	1	n/a
606.5380000000	n/a	n/a	n/a	n/a	n/a	2	n/a
608.9100000000	n/a	n/a	n/a	n/a	n/a	500	n/a
609.2800000000	n/a	n/a	n/a	n/a	n/a	170	n/a
612.4400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
613.0700000000	n/a	n/a	n/a	n/a	n/a	270	n/a
616.2400000000	n/a	n/a	n/a	n/a	n/a	370	n/a
622.8900000000	n/a	n/a	n/a	n/a	n/a	70	n/a
624.5520000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
629.3300000000	n/a	n/a	n/a	n/a	n/a	500	n/a
629.7000000000	n/a	n/a	n/a	n/a	n/a	170	n/a
632.8300000000	n/a	n/a	n/a	n/a	n/a	4	n/a
633.5000000000	n/a	n/a	n/a	n/a	n/a	270	n/a
636.6400000000	n/a	n/a	n/a	n/a	n/a	370	n/a
643.3200000000	n/a	n/a	n/a	n/a	n/a	70	n/a
645.9720000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
649.4900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
649.8300000000	n/a	n/a	n/a	n/a	n/a	170	n/a
652.9800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
653.6500000000	n/a	n/a	n/a	n/a	n/a	270	n/a
656.7900000000	n/a	n/a	n/a	n/a	n/a	370	n/a
663.4700000000	n/a	n/a	n/a	n/a	n/a	70	n/a
666.5200000000	n/a	n/a	n/a	n/a	n/a	4700	n/a
669.9600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
670.2900000000	n/a	n/a	n/a	n/a	n/a	170	n/a
673.4700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
674.1000000000	n/a	n/a	n/a	n/a	n/a	270	n/a
677.2700000000	n/a	n/a	n/a	n/a	n/a	370	n/a
683.9200000000	n/a	n/a	n/a	n/a	n/a	70	n/a
685.1220000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
690.2600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
690.6300000000	n/a	n/a	n/a	n/a	n/a	170	n/a
693.7700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
694.4300000000	n/a	n/a	n/a	n/a	n/a	270	n/a
697.5700000000	n/a	n/a	n/a	n/a	n/a	370	n/a
704.2500000000	n/a	n/a	n/a	n/a	n/a	70	n/a
705.7020000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
710.7600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
711.0900000000	n/a	n/a	n/a	n/a	n/a	170	n/a
714.2600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
714.9000000000	n/a	n/a	n/a	n/a	n/a	270	n/a
718.0700000000	n/a	n/a	n/a	n/a	n/a	370	n/a
724.7100000000	n/a	n/a	n/a	n/a	n/a	70	n/a
725.9860000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
731.1200000000	n/a	n/a	n/a	n/a	n/a	500	n/a
731.4600000000	n/a	n/a	n/a	n/a	n/a	170	n/a
734.6300000000	n/a	n/a	n/a	n/a	n/a	4	n/a
735.2700000000	n/a	n/a	n/a	n/a	n/a	270	n/a
738.4400000000	n/a	n/a	n/a	n/a	n/a	370	n/a
745.0800000000	n/a	n/a	n/a	n/a	n/a	70	n/a
748.0240000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
751.5900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
751.9600000000	n/a	n/a	n/a	n/a	n/a	170	n/a
755.1000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
755.7600000000	n/a	n/a	n/a	n/a	n/a	270	n/a
758.9000000000	n/a	n/a	n/a	n/a	n/a	370	n/a
765.5800000000	n/a	n/a	n/a	n/a	n/a	70	n/a
768.3020000000	n/a	n/a	n/a	n/a	n/a	4700	n/a
771.9600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
772.3200000000	n/a	n/a	n/a	n/a	n/a	170	n/a
775.4600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
776.1300000000	n/a	n/a	n/a	n/a	n/a	270	n/a
779.2700000000	n/a	n/a	n/a	n/a	n/a	370	n/a
785.9500000000	n/a	n/a	n/a	n/a	n/a	70	n/a
789.5420000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
792.2900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
792.6600000000	n/a	n/a	n/a	n/a	n/a	170	n/a
795.7900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
796.4600000000	n/a	n/a	n/a	n/a	n/a	270	n/a
799.6000000000	n/a	n/a	n/a	n/a	n/a	370	n/a
806.2800000000	n/a	n/a	n/a	n/a	n/a	70	n/a
808.5320000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
812.5900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
812.9200000000	n/a	n/a	n/a	n/a	n/a	170	n/a
816.0900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
816.7300000000	n/a	n/a	n/a	n/a	n/a	270	n/a
819.9000000000	n/a	n/a	n/a	n/a	n/a	370	n/a
826.5600000000	n/a	n/a	n/a	n/a	n/a	70	n/a
828.0620000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
833.0500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
833.3900000000	n/a	n/a	n/a	n/a	n/a	170	n/a
836.5600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
837.1900000000	n/a	n/a	n/a	n/a	n/a	270	n/a
840.3700000000	n/a	n/a	n/a	n/a	n/a	370	n/a
847.0100000000	n/a	n/a	n/a	n/a	n/a	70	n/a
852.2060000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
853.5900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
853.9200000000	n/a	n/a	n/a	n/a	n/a	170	n/a
857.0900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
857.7300000000	n/a	n/a	n/a	n/a	n/a	270	n/a
860.9000000000	n/a	n/a	n/a	n/a	n/a	370	n/a
867.5400000000	n/a	n/a	n/a	n/a	n/a	70	n/a
869.6900000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
874.0500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
874.4200000000	n/a	n/a	n/a	n/a	n/a	170	n/a
877.5600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
878.2300000000	n/a	n/a	n/a	n/a	n/a	270	n/a
881.3600000000	n/a	n/a	n/a	n/a	n/a	370	n/a
888.0400000000	n/a	n/a	n/a	n/a	n/a	70	n/a
889.9860000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
894.2200000000	n/a	n/a	n/a	n/a	n/a	500	n/a
894.5500000000	n/a	n/a	n/a	n/a	n/a	170	n/a
897.7200000000	n/a	n/a	n/a	n/a	n/a	4	n/a
898.3600000000	n/a	n/a	n/a	n/a	n/a	270	n/a
901.5300000000	n/a	n/a	n/a	n/a	n/a	370	n/a
908.1700000000	n/a	n/a	n/a	n/a	n/a	70	n/a
910.6560000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
914.6500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
914.9800000000	n/a	n/a	n/a	n/a	n/a	170	n/a
918.1600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
918.7900000000	n/a	n/a	n/a	n/a	n/a	270	n/a
921.9600000000	n/a	n/a	n/a	n/a	n/a	370	n/a
928.6100000000	n/a	n/a	n/a	n/a	n/a	70	n/a
931.0980000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
934.9500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
