onset	duration	sample	trial_type	response_time	stim_file	value	HED
292.5160000000	n/a	n/a	n/a	n/a	n/a	1	n/a
311.8540000000	n/a	n/a	n/a	n/a	n/a	2	n/a
412.3080000000	n/a	n/a	n/a	n/a	n/a	2	n/a
431.3840000000	n/a	n/a	n/a	n/a	n/a	1	n/a
455.4380000000	n/a	n/a	n/a	n/a	n/a	2	n/a
456.9000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
457.2700000000	n/a	n/a	n/a	n/a	n/a	161	n/a
460.4000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
461.0700000000	n/a	n/a	n/a	n/a	n/a	261	n/a
464.2100000000	n/a	n/a	n/a	n/a	n/a	361	n/a
470.8900000000	n/a	n/a	n/a	n/a	n/a	61	n/a
474.7760000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
477.1300000000	n/a	n/a	n/a	n/a	n/a	500	n/a
477.5000000000	n/a	n/a	n/a	n/a	n/a	161	n/a
480.6400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
481.3000000000	n/a	n/a	n/a	n/a	n/a	261	n/a
484.4400000000	n/a	n/a	n/a	n/a	n/a	361	n/a
491.1200000000	n/a	n/a	n/a	n/a	n/a	61	n/a
494.3660000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
497.5600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
497.9300000000	n/a	n/a	n/a	n/a	n/a	161	n/a
501.0700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
501.7400000000	n/a	n/a	n/a	n/a	n/a	261	n/a
504.8800000000	n/a	n/a	n/a	n/a	n/a	361	n/a
511.5500000000	n/a	n/a	n/a	n/a	n/a	61	n/a
516.8400000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
517.7300000000	n/a	n/a	n/a	n/a	n/a	500	n/a
518.0600000000	n/a	n/a	n/a	n/a	n/a	161	n/a
521.2400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
521.8700000000	n/a	n/a	n/a	n/a	n/a	261	n/a
525.0400000000	n/a	n/a	n/a	n/a	n/a	361	n/a
531.6900000000	n/a	n/a	n/a	n/a	n/a	61	n/a
534.3000000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
538.1600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
538.5000000000	n/a	n/a	n/a	n/a	n/a	161	n/a
541.6700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
542.3400000000	n/a	n/a	n/a	n/a	n/a	261	n/a
545.4700000000	n/a	n/a	n/a	n/a	n/a	361	n/a
552.1400000000	n/a	n/a	n/a	n/a	n/a	61	n/a
554.4840000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
558.5100000000	n/a	n/a	n/a	n/a	n/a	500	n/a
558.8500000000	n/a	n/a	n/a	n/a	n/a	161	n/a
562.0200000000	n/a	n/a	n/a	n/a	n/a	4	n/a
562.6500000000	n/a	n/a	n/a	n/a	n/a	261	n/a
565.8200000000	n/a	n/a	n/a	n/a	n/a	361	n/a
572.4900000000	n/a	n/a	n/a	n/a	n/a	61	n/a
577.2240000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
579.0000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
579.3300000000	n/a	n/a	n/a	n/a	n/a	161	n/a
582.5000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
583.1400000000	n/a	n/a	n/a	n/a	n/a	261	n/a
586.3100000000	n/a	n/a	n/a	n/a	n/a	361	n/a
592.9500000000	n/a	n/a	n/a	n/a	n/a	61	n/a
594.6460000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
599.2300000000	n/a	n/a	n/a	n/a	n/a	500	n/a
599.6000000000	n/a	n/a	n/a	n/a	n/a	161	n/a
602.7300000000	n/a	n/a	n/a	n/a	n/a	4	n/a
603.4000000000	n/a	n/a	n/a	n/a	n/a	261	n/a
606.5400000000	n/a	n/a	n/a	n/a	n/a	361	n/a
613.2200000000	n/a	n/a	n/a	n/a	n/a	61	n/a
615.5320000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
619.3900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
619.7300000000	n/a	n/a	n/a	n/a	n/a	161	n/a
622.9000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
623.5300000000	n/a	n/a	n/a	n/a	n/a	261	n/a
626.7000000000	n/a	n/a	n/a	n/a	n/a	361	n/a
633.3500000000	n/a	n/a	n/a	n/a	n/a	61	n/a
639.5060000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
639.8300000000	n/a	n/a	n/a	n/a	n/a	500	n/a
640.1600000000	n/a	n/a	n/a	n/a	n/a	161	n/a
643.3300000000	n/a	n/a	n/a	n/a	n/a	4	n/a
643.9700000000	n/a	n/a	n/a	n/a	n/a	261	n/a
647.1400000000	n/a	n/a	n/a	n/a	n/a	361	n/a
653.7800000000	n/a	n/a	n/a	n/a	n/a	61	n/a
658.1260000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
660.0600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
660.4300000000	n/a	n/a	n/a	n/a	n/a	161	n/a
663.5600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
664.2300000000	n/a	n/a	n/a	n/a	n/a	261	n/a
667.3700000000	n/a	n/a	n/a	n/a	n/a	361	n/a
674.0500000000	n/a	n/a	n/a	n/a	n/a	61	n/a
679.2520000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
680.3600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
680.7200000000	n/a	n/a	n/a	n/a	n/a	161	n/a
683.8800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
684.5100000000	n/a	n/a	n/a	n/a	n/a	261	n/a
687.6900000000	n/a	n/a	n/a	n/a	n/a	361	n/a
694.3300000000	n/a	n/a	n/a	n/a	n/a	61	n/a
697.8400000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
700.8700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
701.2400000000	n/a	n/a	n/a	n/a	n/a	161	n/a
704.3800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
705.0500000000	n/a	n/a	n/a	n/a	n/a	261	n/a
708.1900000000	n/a	n/a	n/a	n/a	n/a	361	n/a
714.8600000000	n/a	n/a	n/a	n/a	n/a	61	n/a
720.4640000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
721.0400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
721.4100000000	n/a	n/a	n/a	n/a	n/a	161	n/a
724.5500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
725.2100000000	n/a	n/a	n/a	n/a	n/a	261	n/a
728.3500000000	n/a	n/a	n/a	n/a	n/a	361	n/a
735.0300000000	n/a	n/a	n/a	n/a	n/a	61	n/a
740.0580000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
741.1700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
741.5100000000	n/a	n/a	n/a	n/a	n/a	161	n/a
744.6800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
745.3100000000	n/a	n/a	n/a	n/a	n/a	261	n/a
748.4800000000	n/a	n/a	n/a	n/a	n/a	361	n/a
755.1300000000	n/a	n/a	n/a	n/a	n/a	61	n/a
758.3760000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
761.3400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
761.7100000000	n/a	n/a	n/a	n/a	n/a	161	n/a
764.8400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
765.5100000000	n/a	n/a	n/a	n/a	n/a	261	n/a
768.6500000000	n/a	n/a	n/a	n/a	n/a	361	n/a
775.3300000000	n/a	n/a	n/a	n/a	n/a	61	n/a
779.0940000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
781.5400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
781.9000000000	n/a	n/a	n/a	n/a	n/a	161	n/a
785.0400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
785.7100000000	n/a	n/a	n/a	n/a	n/a	261	n/a
788.8500000000	n/a	n/a	n/a	n/a	n/a	361	n/a
795.5300000000	n/a	n/a	n/a	n/a	n/a	61	n/a
797.7480000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
801.6400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
801.9700000000	n/a	n/a	n/a	n/a	n/a	161	n/a
805.1400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
805.7800000000	n/a	n/a	n/a	n/a	n/a	261	n/a
808.9500000000	n/a	n/a	n/a	n/a	n/a	361	n/a
815.5900000000	n/a	n/a	n/a	n/a	n/a	61	n/a
819.4780000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
821.8700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
822.2400000000	n/a	n/a	n/a	n/a	n/a	161	n/a
825.3700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
826.0400000000	n/a	n/a	n/a	n/a	n/a	261	n/a
829.1800000000	n/a	n/a	n/a	n/a	n/a	361	n/a
835.8600000000	n/a	n/a	n/a	n/a	n/a	61	n/a
838.1300000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
842.4200000000	n/a	n/a	n/a	n/a	n/a	500	n/a
842.7900000000	n/a	n/a	n/a	n/a	n/a	161	n/a
845.9200000000	n/a	n/a	n/a	n/a	n/a	4	n/a
846.5900000000	n/a	n/a	n/a	n/a	n/a	261	n/a
849.7300000000	n/a	n/a	n/a	n/a	n/a	361	n/a
856.4100000000	n/a	n/a	n/a	n/a	n/a	61	n/a
858.2220000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
862.5200000000	n/a	n/a	n/a	n/a	n/a	500	n/a
862.8500000000	n/a	n/a	n/a	n/a	n/a	170	n/a
866.0200000000	n/a	n/a	n/a	n/a	n/a	4	n/a
866.6600000000	n/a	n/a	n/a	n/a	n/a	270	n/a
869.8300000000	n/a	n/a	n/a	n/a	n/a	370	n/a
876.4700000000	n/a	n/a	n/a	n/a	n/a	70	n/a
878.3040000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
882.5800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
882.9500000000	n/a	n/a	n/a	n/a	n/a	170	n/a
886.0900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
886.7600000000	n/a	n/a	n/a	n/a	n/a	270	n/a
889.8900000000	n/a	n/a	n/a	n/a	n/a	370	n/a
896.5700000000	n/a	n/a	n/a	n/a	n/a	70	n/a
898.5760000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
902.8500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
903.2200000000	n/a	n/a	n/a	n/a	n/a	170	n/a
906.3500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
907.0200000000	n/a	n/a	n/a	n/a	n/a	270	n/a
910.1600000000	n/a	n/a	n/a	n/a	n/a	370	n/a
916.8400000000	n/a	n/a	n/a	n/a	n/a	70	n/a
920.4540000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
923.2100000000	n/a	n/a	n/a	n/a	n/a	500	n/a
923.5800000000	n/a	n/a	n/a	n/a	n/a	170	n/a
926.7200000000	n/a	n/a	n/a	n/a	n/a	4	n/a
927.3900000000	n/a	n/a	n/a	n/a	n/a	270	n/a
930.5300000000	n/a	n/a	n/a	n/a	n/a	370	n/a
937.2000000000	n/a	n/a	n/a	n/a	n/a	70	n/a
939.0300000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
943.5500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
943.8800000000	n/a	n/a	n/a	n/a	n/a	170	n/a
947.0500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
947.6900000000	n/a	n/a	n/a	n/a	n/a	270	n/a
950.8600000000	n/a	n/a	n/a	n/a	n/a	370	n/a
957.5000000000	n/a	n/a	n/a	n/a	n/a	70	n/a
958.9320000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
963.7800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
964.1100000000	n/a	n/a	n/a	n/a	n/a	170	n/a
967.2900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
967.9200000000	n/a	n/a	n/a	n/a	n/a	270	n/a
971.0900000000	n/a	n/a	n/a	n/a	n/a	370	n/a
977.7400000000	n/a	n/a	n/a	n/a	n/a	70	n/a
980.5080000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
983.8800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
984.2500000000	n/a	n/a	n/a	n/a	n/a	170	n/a
987.3800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
988.0500000000	n/a	n/a	n/a	n/a	n/a	270	n/a
991.1900000000	n/a	n/a	n/a	n/a	n/a	370	n/a
997.8700000000	n/a	n/a	n/a	n/a	n/a	70	n/a
1000.2980000000	n/a	n/a	n/a	n/a	n/a	4701	n/a
1004.2000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
1004.6000000000	n/a	n/a	n/a	n/a	n/a	170	n/a
1007.8000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
1008.4000000000	n/a	n/a	n/a	n/a	n/a	270	n/a
1011.6000000000	n/a	n/a	n/a	n/a	n/a	370	n/a
