onset	duration	sample	trial_type	response_time	stim_file	value	HED
511.6420000000	n/a	n/a	n/a	n/a	n/a	1	n/a
530.7640000000	n/a	n/a	n/a	n/a	n/a	1	n/a
553.8840000000	n/a	n/a	n/a	n/a	n/a	2	n/a
611.5640000000	n/a	n/a	n/a	n/a	n/a	1	n/a
633.4700000000	n/a	n/a	n/a	n/a	n/a	1	n/a
654.4000000000	n/a	n/a	n/a	n/a	n/a	2	n/a
657.6000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
657.9700000000	n/a	n/a	n/a	n/a	n/a	161	n/a
661.1100000000	n/a	n/a	n/a	n/a	n/a	4	n/a
661.7800000000	n/a	n/a	n/a	n/a	n/a	261	n/a
664.9200000000	n/a	n/a	n/a	n/a	n/a	361	n/a
671.5900000000	n/a	n/a	n/a	n/a	n/a	61	n/a
673.8200000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
677.8400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
678.2000000000	n/a	n/a	n/a	n/a	n/a	161	n/a
681.3400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
682.0100000000	n/a	n/a	n/a	n/a	n/a	261	n/a
685.1500000000	n/a	n/a	n/a	n/a	n/a	361	n/a
691.8300000000	n/a	n/a	n/a	n/a	n/a	61	n/a
694.5420000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
698.2700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
698.6400000000	n/a	n/a	n/a	n/a	n/a	161	n/a
701.7800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
702.4400000000	n/a	n/a	n/a	n/a	n/a	261	n/a
705.5800000000	n/a	n/a	n/a	n/a	n/a	361	n/a
712.2600000000	n/a	n/a	n/a	n/a	n/a	61	n/a
715.9260000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
718.4300000000	n/a	n/a	n/a	n/a	n/a	500	n/a
718.7700000000	n/a	n/a	n/a	n/a	n/a	161	n/a
721.9400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
722.5800000000	n/a	n/a	n/a	n/a	n/a	261	n/a
725.7500000000	n/a	n/a	n/a	n/a	n/a	361	n/a
732.3900000000	n/a	n/a	n/a	n/a	n/a	61	n/a
734.2560000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
738.8700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
738.9460000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
739.2000000000	n/a	n/a	n/a	n/a	n/a	161	n/a
742.3700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
743.0100000000	n/a	n/a	n/a	n/a	n/a	261	n/a
746.1800000000	n/a	n/a	n/a	n/a	n/a	361	n/a
752.8200000000	n/a	n/a	n/a	n/a	n/a	61	n/a
755.2980000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
759.2000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
759.5700000000	n/a	n/a	n/a	n/a	n/a	161	n/a
762.7100000000	n/a	n/a	n/a	n/a	n/a	4	n/a
763.3700000000	n/a	n/a	n/a	n/a	n/a	261	n/a
766.5100000000	n/a	n/a	n/a	n/a	n/a	361	n/a
773.1900000000	n/a	n/a	n/a	n/a	n/a	61	n/a
775.8800000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
779.7000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
780.0300000000	n/a	n/a	n/a	n/a	n/a	161	n/a
783.2100000000	n/a	n/a	n/a	n/a	n/a	4	n/a
783.8400000000	n/a	n/a	n/a	n/a	n/a	261	n/a
787.0100000000	n/a	n/a	n/a	n/a	n/a	361	n/a
793.6600000000	n/a	n/a	n/a	n/a	n/a	61	n/a
796.4140000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
799.9500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
800.2800000000	n/a	n/a	n/a	n/a	n/a	161	n/a
803.4500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
804.0900000000	n/a	n/a	n/a	n/a	n/a	261	n/a
807.2600000000	n/a	n/a	n/a	n/a	n/a	361	n/a
813.9000000000	n/a	n/a	n/a	n/a	n/a	61	n/a
817.9160000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
820.0800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
820.4500000000	n/a	n/a	n/a	n/a	n/a	161	n/a
823.5900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
824.2600000000	n/a	n/a	n/a	n/a	n/a	261	n/a
827.3900000000	n/a	n/a	n/a	n/a	n/a	361	n/a
834.0700000000	n/a	n/a	n/a	n/a	n/a	61	n/a
837.7560000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
840.5100000000	n/a	n/a	n/a	n/a	n/a	500	n/a
840.8800000000	n/a	n/a	n/a	n/a	n/a	161	n/a
844.0200000000	n/a	n/a	n/a	n/a	n/a	4	n/a
844.6900000000	n/a	n/a	n/a	n/a	n/a	261	n/a
847.8300000000	n/a	n/a	n/a	n/a	n/a	361	n/a
854.5000000000	n/a	n/a	n/a	n/a	n/a	61	n/a
857.0120000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
860.7800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
861.1100000000	n/a	n/a	n/a	n/a	n/a	161	n/a
864.2900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
864.9200000000	n/a	n/a	n/a	n/a	n/a	261	n/a
868.0900000000	n/a	n/a	n/a	n/a	n/a	361	n/a
874.7400000000	n/a	n/a	n/a	n/a	n/a	61	n/a
878.7580000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
881.0800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
881.4100000000	n/a	n/a	n/a	n/a	n/a	161	n/a
884.5800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
885.2200000000	n/a	n/a	n/a	n/a	n/a	261	n/a
888.3900000000	n/a	n/a	n/a	n/a	n/a	361	n/a
895.0300000000	n/a	n/a	n/a	n/a	n/a	61	n/a
897.6440000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
901.5800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
901.9500000000	n/a	n/a	n/a	n/a	n/a	161	n/a
905.0800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
905.7500000000	n/a	n/a	n/a	n/a	n/a	261	n/a
908.8900000000	n/a	n/a	n/a	n/a	n/a	361	n/a
915.5700000000	n/a	n/a	n/a	n/a	n/a	61	n/a
920.9960000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
921.7400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
922.1100000000	n/a	n/a	n/a	n/a	n/a	161	n/a
925.2500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
925.9200000000	n/a	n/a	n/a	n/a	n/a	261	n/a
929.0600000000	n/a	n/a	n/a	n/a	n/a	361	n/a
935.7300000000	n/a	n/a	n/a	n/a	n/a	61	n/a
937.7460000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
941.8800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
942.2100000000	n/a	n/a	n/a	n/a	n/a	161	n/a
945.3800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
946.0200000000	n/a	n/a	n/a	n/a	n/a	261	n/a
949.1900000000	n/a	n/a	n/a	n/a	n/a	361	n/a
955.8300000000	n/a	n/a	n/a	n/a	n/a	61	n/a
959.9100000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
962.0400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
962.4100000000	n/a	n/a	n/a	n/a	n/a	161	n/a
965.5500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
966.2200000000	n/a	n/a	n/a	n/a	n/a	261	n/a
969.3500000000	n/a	n/a	n/a	n/a	n/a	361	n/a
976.0300000000	n/a	n/a	n/a	n/a	n/a	61	n/a
981.2340000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
982.2400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
982.6100000000	n/a	n/a	n/a	n/a	n/a	161	n/a
985.7500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
