onset	duration	sample	trial_type	response_time	stim_file	value	HED
325.3080000000	n/a	n/a	n/a	n/a	n/a	1	n/a
349.1280000000	n/a	n/a	n/a	n/a	n/a	1	n/a
399.6320000000	n/a	n/a	n/a	n/a	n/a	1	n/a
404.4660000000	n/a	n/a	n/a	n/a	n/a	1	n/a
533.2060000000	n/a	n/a	n/a	n/a	n/a	1	n/a
535.1820000000	n/a	n/a	n/a	n/a	n/a	1	n/a
558.2400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
558.5800000000	n/a	n/a	n/a	n/a	n/a	171	n/a
561.7500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
562.3800000000	n/a	n/a	n/a	n/a	n/a	271	n/a
565.5500000000	n/a	n/a	n/a	n/a	n/a	371	n/a
572.2000000000	n/a	n/a	n/a	n/a	n/a	71	n/a
575.8200000000	n/a	n/a	n/a	n/a	n/a	4711	n/a
577.7860000000	n/a	n/a	n/a	n/a	n/a	4711	n/a
578.7400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
579.0800000000	n/a	n/a	n/a	n/a	n/a	171	n/a
582.2500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
582.8800000000	n/a	n/a	n/a	n/a	n/a	271	n/a
586.0500000000	n/a	n/a	n/a	n/a	n/a	371	n/a
592.7100000000	n/a	n/a	n/a	n/a	n/a	71	n/a
596.1340000000	n/a	n/a	n/a	n/a	n/a	4710	n/a
597.8980000000	n/a	n/a	n/a	n/a	n/a	4710	n/a
598.9700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
599.3400000000	n/a	n/a	n/a	n/a	n/a	171	n/a
602.5000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
603.1300000000	n/a	n/a	n/a	n/a	n/a	271	n/a
606.3000000000	n/a	n/a	n/a	n/a	n/a	371	n/a
612.9600000000	n/a	n/a	n/a	n/a	n/a	71	n/a
617.6220000000	n/a	n/a	n/a	n/a	n/a	4711	n/a
619.5700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
619.9100000000	n/a	n/a	n/a	n/a	n/a	171	n/a
623.0500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
623.7000000000	n/a	n/a	n/a	n/a	n/a	271	n/a
626.8700000000	n/a	n/a	n/a	n/a	n/a	371	n/a
633.5300000000	n/a	n/a	n/a	n/a	n/a	71	n/a
638.9060000000	n/a	n/a	n/a	n/a	n/a	4710	n/a
640.0700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
640.4100000000	n/a	n/a	n/a	n/a	n/a	171	n/a
642.9080000000	n/a	n/a	n/a	n/a	n/a	2	n/a
643.5800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
644.2100000000	n/a	n/a	n/a	n/a	n/a	271	n/a
647.3900000000	n/a	n/a	n/a	n/a	n/a	371	n/a
654.0300000000	n/a	n/a	n/a	n/a	n/a	71	n/a
658.2740000000	n/a	n/a	n/a	n/a	n/a	4710	n/a
