onset	duration	sample	trial_type	response_time	stim_file	value	HED
276.5700000000	n/a	n/a	n/a	n/a	n/a	1	n/a
352.9760000000	n/a	n/a	n/a	n/a	n/a	1	n/a
376.7000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
377.0400000000	n/a	n/a	n/a	n/a	n/a	161	n/a
380.1900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
380.8600000000	n/a	n/a	n/a	n/a	n/a	261	n/a
384.0000000000	n/a	n/a	n/a	n/a	n/a	361	n/a
390.6600000000	n/a	n/a	n/a	n/a	n/a	61	n/a
393.7480000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
396.9400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
397.2700000000	n/a	n/a	n/a	n/a	n/a	161	n/a
400.4400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
401.0800000000	n/a	n/a	n/a	n/a	n/a	261	n/a
404.2500000000	n/a	n/a	n/a	n/a	n/a	361	n/a
410.8900000000	n/a	n/a	n/a	n/a	n/a	61	n/a
414.5840000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
417.3700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
417.7000000000	n/a	n/a	n/a	n/a	n/a	161	n/a
420.8600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
421.5300000000	n/a	n/a	n/a	n/a	n/a	261	n/a
424.6600000000	n/a	n/a	n/a	n/a	n/a	361	n/a
431.3200000000	n/a	n/a	n/a	n/a	n/a	61	n/a
434.6240000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
437.5000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
437.8700000000	n/a	n/a	n/a	n/a	n/a	161	n/a
441.0200000000	n/a	n/a	n/a	n/a	n/a	4	n/a
441.6600000000	n/a	n/a	n/a	n/a	n/a	261	n/a
444.8300000000	n/a	n/a	n/a	n/a	n/a	361	n/a
451.4700000000	n/a	n/a	n/a	n/a	n/a	61	n/a
453.8120000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
457.9500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
458.3000000000	n/a	n/a	n/a	n/a	n/a	161	n/a
461.4700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
462.1100000000	n/a	n/a	n/a	n/a	n/a	261	n/a
465.2800000000	n/a	n/a	n/a	n/a	n/a	361	n/a
471.9200000000	n/a	n/a	n/a	n/a	n/a	61	n/a
476.2780000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
478.3000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
478.6300000000	n/a	n/a	n/a	n/a	n/a	161	n/a
481.8000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
482.4400000000	n/a	n/a	n/a	n/a	n/a	261	n/a
485.6100000000	n/a	n/a	n/a	n/a	n/a	361	n/a
492.2500000000	n/a	n/a	n/a	n/a	n/a	61	n/a
495.8800000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
498.7700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
499.1300000000	n/a	n/a	n/a	n/a	n/a	161	n/a
502.2700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
502.9400000000	n/a	n/a	n/a	n/a	n/a	261	n/a
506.0800000000	n/a	n/a	n/a	n/a	n/a	361	n/a
512.7500000000	n/a	n/a	n/a	n/a	n/a	61	n/a
517.9820000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
519.0300000000	n/a	n/a	n/a	n/a	n/a	500	n/a
519.3600000000	n/a	n/a	n/a	n/a	n/a	161	n/a
522.5400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
523.1700000000	n/a	n/a	n/a	n/a	n/a	261	n/a
526.3400000000	n/a	n/a	n/a	n/a	n/a	361	n/a
532.9900000000	n/a	n/a	n/a	n/a	n/a	61	n/a
535.7280000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
539.1600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
539.5300000000	n/a	n/a	n/a	n/a	n/a	161	n/a
542.6700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
543.3400000000	n/a	n/a	n/a	n/a	n/a	261	n/a
546.4700000000	n/a	n/a	n/a	n/a	n/a	361	n/a
553.1500000000	n/a	n/a	n/a	n/a	n/a	61	n/a
556.8540000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
559.6000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
559.9600000000	n/a	n/a	n/a	n/a	n/a	161	n/a
563.1000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
563.7700000000	n/a	n/a	n/a	n/a	n/a	261	n/a
566.9100000000	n/a	n/a	n/a	n/a	n/a	361	n/a
573.5800000000	n/a	n/a	n/a	n/a	n/a	61	n/a
576.8580000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
579.8600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
580.2300000000	n/a	n/a	n/a	n/a	n/a	161	n/a
583.3800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
584.0200000000	n/a	n/a	n/a	n/a	n/a	261	n/a
587.1900000000	n/a	n/a	n/a	n/a	n/a	361	n/a
593.8500000000	n/a	n/a	n/a	n/a	n/a	61	n/a
596.8480000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
600.1600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
600.4900000000	n/a	n/a	n/a	n/a	n/a	161	n/a
603.6500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
604.3200000000	n/a	n/a	n/a	n/a	n/a	261	n/a
607.4600000000	n/a	n/a	n/a	n/a	n/a	361	n/a
614.1300000000	n/a	n/a	n/a	n/a	n/a	61	n/a
617.0900000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
620.6600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
621.0300000000	n/a	n/a	n/a	n/a	n/a	161	n/a
624.1700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
624.8300000000	n/a	n/a	n/a	n/a	n/a	261	n/a
627.9700000000	n/a	n/a	n/a	n/a	n/a	361	n/a
634.6500000000	n/a	n/a	n/a	n/a	n/a	61	n/a
638.3500000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
640.8300000000	n/a	n/a	n/a	n/a	n/a	500	n/a
641.1900000000	n/a	n/a	n/a	n/a	n/a	161	n/a
644.3300000000	n/a	n/a	n/a	n/a	n/a	4	n/a
645.0000000000	n/a	n/a	n/a	n/a	n/a	261	n/a
648.1400000000	n/a	n/a	n/a	n/a	n/a	361	n/a
654.8000000000	n/a	n/a	n/a	n/a	n/a	61	n/a
659.7400000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
660.9400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
661.3100000000	n/a	n/a	n/a	n/a	n/a	161	n/a
664.4500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
665.1100000000	n/a	n/a	n/a	n/a	n/a	261	n/a
668.2500000000	n/a	n/a	n/a	n/a	n/a	361	n/a
674.9300000000	n/a	n/a	n/a	n/a	n/a	61	n/a
678.1960000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
681.1400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
681.5100000000	n/a	n/a	n/a	n/a	n/a	161	n/a
684.6500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
685.3100000000	n/a	n/a	n/a	n/a	n/a	261	n/a
688.4500000000	n/a	n/a	n/a	n/a	n/a	361	n/a
695.1300000000	n/a	n/a	n/a	n/a	n/a	61	n/a
