onset	duration	sample	trial_type	response_time	stim_file	value	HED
286.4140000000	n/a	n/a	n/a	n/a	n/a	1	n/a
335.6940000000	n/a	n/a	n/a	n/a	n/a	1	n/a
499.7340000000	n/a	n/a	n/a	n/a	n/a	1	n/a
521.2000000000	n/a	n/a	n/a	n/a	n/a	1	n/a
541.6320000000	n/a	n/a	n/a	n/a	n/a	2	n/a
545.8600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
546.2300000000	n/a	n/a	n/a	n/a	n/a	161	n/a
549.3700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
550.0400000000	n/a	n/a	n/a	n/a	n/a	261	n/a
553.1800000000	n/a	n/a	n/a	n/a	n/a	361	n/a
559.8500000000	n/a	n/a	n/a	n/a	n/a	61	n/a
560.7240000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
566.4300000000	n/a	n/a	n/a	n/a	n/a	500	n/a
566.7600000000	n/a	n/a	n/a	n/a	n/a	161	n/a
569.9400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
570.5700000000	n/a	n/a	n/a	n/a	n/a	261	n/a
573.7400000000	n/a	n/a	n/a	n/a	n/a	361	n/a
580.3800000000	n/a	n/a	n/a	n/a	n/a	61	n/a
582.4520000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
586.9000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
587.2600000000	n/a	n/a	n/a	n/a	n/a	161	n/a
590.4000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
591.0700000000	n/a	n/a	n/a	n/a	n/a	261	n/a
594.2100000000	n/a	n/a	n/a	n/a	n/a	361	n/a
600.8700000000	n/a	n/a	n/a	n/a	n/a	61	n/a
602.6260000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
607.3500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
607.6800000000	n/a	n/a	n/a	n/a	n/a	161	n/a
610.8500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
611.4900000000	n/a	n/a	n/a	n/a	n/a	261	n/a
614.6600000000	n/a	n/a	n/a	n/a	n/a	361	n/a
621.3000000000	n/a	n/a	n/a	n/a	n/a	61	n/a
624.2300000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
