onset	duration	sample	trial_type	response_time	stim_file	value	HED
391.8780000000	n/a	n/a	n/a	n/a	n/a	1	n/a
408.7580000000	n/a	n/a	n/a	n/a	n/a	1	n/a
434.2300000000	n/a	n/a	n/a	n/a	n/a	500	n/a
434.5600000000	n/a	n/a	n/a	n/a	n/a	161	n/a
435.2340000000	n/a	n/a	n/a	n/a	n/a	1	n/a
437.7200000000	n/a	n/a	n/a	n/a	n/a	4	n/a
438.3900000000	n/a	n/a	n/a	n/a	n/a	261	n/a
441.5300000000	n/a	n/a	n/a	n/a	n/a	361	n/a
448.2000000000	n/a	n/a	n/a	n/a	n/a	61	n/a
449.9140000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
454.4500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
454.8100000000	n/a	n/a	n/a	n/a	n/a	161	n/a
457.9500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
458.6200000000	n/a	n/a	n/a	n/a	n/a	261	n/a
461.7600000000	n/a	n/a	n/a	n/a	n/a	361	n/a
468.4400000000	n/a	n/a	n/a	n/a	n/a	61	n/a
473.0040000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
474.8800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
475.2500000000	n/a	n/a	n/a	n/a	n/a	161	n/a
478.3800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
479.0500000000	n/a	n/a	n/a	n/a	n/a	261	n/a
482.1900000000	n/a	n/a	n/a	n/a	n/a	361	n/a
488.8700000000	n/a	n/a	n/a	n/a	n/a	61	n/a
491.0160000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
495.0400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
495.3800000000	n/a	n/a	n/a	n/a	n/a	161	n/a
498.5500000000	n/a	n/a	n/a	n/a	n/a	4	n/a
499.1800000000	n/a	n/a	n/a	n/a	n/a	261	n/a
502.3600000000	n/a	n/a	n/a	n/a	n/a	361	n/a
509.0000000000	n/a	n/a	n/a	n/a	n/a	61	n/a
511.0840000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
515.4800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
515.8100000000	n/a	n/a	n/a	n/a	n/a	161	n/a
518.9800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
519.6500000000	n/a	n/a	n/a	n/a	n/a	261	n/a
522.7900000000	n/a	n/a	n/a	n/a	n/a	361	n/a
529.4700000000	n/a	n/a	n/a	n/a	n/a	61	n/a
531.7260000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
535.8100000000	n/a	n/a	n/a	n/a	n/a	500	n/a
536.1800000000	n/a	n/a	n/a	n/a	n/a	161	n/a
539.3100000000	n/a	n/a	n/a	n/a	n/a	4	n/a
539.9800000000	n/a	n/a	n/a	n/a	n/a	261	n/a
543.1400000000	n/a	n/a	n/a	n/a	n/a	361	n/a
549.7800000000	n/a	n/a	n/a	n/a	n/a	61	n/a
555.7520000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
556.2900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
556.6600000000	n/a	n/a	n/a	n/a	n/a	161	n/a
559.8000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
560.4700000000	n/a	n/a	n/a	n/a	n/a	261	n/a
563.6000000000	n/a	n/a	n/a	n/a	n/a	361	n/a
570.2800000000	n/a	n/a	n/a	n/a	n/a	61	n/a
570.6420000000	n/a	n/a	n/a	n/a	n/a	4610	n/a
576.5600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
576.8900000000	n/a	n/a	n/a	n/a	n/a	161	n/a
580.0600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
580.7000000000	n/a	n/a	n/a	n/a	n/a	261	n/a
583.8700000000	n/a	n/a	n/a	n/a	n/a	361	n/a
590.5100000000	n/a	n/a	n/a	n/a	n/a	61	n/a
592.4660000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
596.6900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
597.0600000000	n/a	n/a	n/a	n/a	n/a	161	n/a
600.1900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
600.8600000000	n/a	n/a	n/a	n/a	n/a	261	n/a
604.0000000000	n/a	n/a	n/a	n/a	n/a	361	n/a
610.6800000000	n/a	n/a	n/a	n/a	n/a	61	n/a
612.5480000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
617.1400000000	n/a	n/a	n/a	n/a	n/a	500	n/a
617.4700000000	n/a	n/a	n/a	n/a	n/a	161	n/a
620.6400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
621.2800000000	n/a	n/a	n/a	n/a	n/a	261	n/a
624.4500000000	n/a	n/a	n/a	n/a	n/a	361	n/a
631.0900000000	n/a	n/a	n/a	n/a	n/a	61	n/a
637.3700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
637.7400000000	n/a	n/a	n/a	n/a	n/a	161	n/a
638.2720000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
640.8800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
641.5400000000	n/a	n/a	n/a	n/a	n/a	261	n/a
644.6800000000	n/a	n/a	n/a	n/a	n/a	361	n/a
651.3600000000	n/a	n/a	n/a	n/a	n/a	61	n/a
652.2540000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
657.6700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
658.0400000000	n/a	n/a	n/a	n/a	n/a	161	n/a
661.1800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
661.8400000000	n/a	n/a	n/a	n/a	n/a	261	n/a
664.9800000000	n/a	n/a	n/a	n/a	n/a	361	n/a
671.6400000000	n/a	n/a	n/a	n/a	n/a	61	n/a
675.4920000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
678.1900000000	n/a	n/a	n/a	n/a	n/a	500	n/a
678.5500000000	n/a	n/a	n/a	n/a	n/a	161	n/a
681.6900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
682.3600000000	n/a	n/a	n/a	n/a	n/a	261	n/a
685.5000000000	n/a	n/a	n/a	n/a	n/a	361	n/a
692.1800000000	n/a	n/a	n/a	n/a	n/a	61	n/a
694.0860000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
698.3500000000	n/a	n/a	n/a	n/a	n/a	500	n/a
698.7200000000	n/a	n/a	n/a	n/a	n/a	161	n/a
701.8600000000	n/a	n/a	n/a	n/a	n/a	4	n/a
702.5200000000	n/a	n/a	n/a	n/a	n/a	261	n/a
705.6600000000	n/a	n/a	n/a	n/a	n/a	361	n/a
712.3400000000	n/a	n/a	n/a	n/a	n/a	61	n/a
714.0680000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
718.4800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
718.8200000000	n/a	n/a	n/a	n/a	n/a	161	n/a
721.9900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
722.6200000000	n/a	n/a	n/a	n/a	n/a	261	n/a
725.8000000000	n/a	n/a	n/a	n/a	n/a	361	n/a
732.4400000000	n/a	n/a	n/a	n/a	n/a	61	n/a
734.2260000000	n/a	n/a	n/a	n/a	n/a	4611	n/a
