onset	duration	sample	trial_type	response_time	stim_file	value	HED
270.5960000000	n/a	n/a	n/a	n/a	n/a	1	n/a
289.0680000000	n/a	n/a	n/a	n/a	n/a	1	n/a
310.6780000000	n/a	n/a	n/a	n/a	n/a	1	n/a
363.3300000000	n/a	n/a	n/a	n/a	n/a	1	n/a
382.7440000000	n/a	n/a	n/a	n/a	n/a	1	n/a
404.1320000000	n/a	n/a	n/a	n/a	n/a	1	n/a
408.5000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
408.8300000000	n/a	n/a	n/a	n/a	n/a	160	n/a
412.0100000000	n/a	n/a	n/a	n/a	n/a	4	n/a
412.6400000000	n/a	n/a	n/a	n/a	n/a	260	n/a
415.8100000000	n/a	n/a	n/a	n/a	n/a	360	n/a
422.4600000000	n/a	n/a	n/a	n/a	n/a	60	n/a
423.4700000000	n/a	n/a	n/a	n/a	n/a	4601	n/a
428.9300000000	n/a	n/a	n/a	n/a	n/a	500	n/a
429.2700000000	n/a	n/a	n/a	n/a	n/a	160	n/a
432.4400000000	n/a	n/a	n/a	n/a	n/a	4	n/a
433.0700000000	n/a	n/a	n/a	n/a	n/a	260	n/a
436.2400000000	n/a	n/a	n/a	n/a	n/a	360	n/a
442.8900000000	n/a	n/a	n/a	n/a	n/a	60	n/a
445.1040000000	n/a	n/a	n/a	n/a	n/a	4601	n/a
449.5000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
449.8300000000	n/a	n/a	n/a	n/a	n/a	160	n/a
453.0100000000	n/a	n/a	n/a	n/a	n/a	4	n/a
453.6400000000	n/a	n/a	n/a	n/a	n/a	260	n/a
456.8100000000	n/a	n/a	n/a	n/a	n/a	360	n/a
463.4600000000	n/a	n/a	n/a	n/a	n/a	60	n/a
466.0620000000	n/a	n/a	n/a	n/a	n/a	4601	n/a
469.7000000000	n/a	n/a	n/a	n/a	n/a	500	n/a
470.0300000000	n/a	n/a	n/a	n/a	n/a	160	n/a
473.2000000000	n/a	n/a	n/a	n/a	n/a	4	n/a
473.8400000000	n/a	n/a	n/a	n/a	n/a	260	n/a
477.0100000000	n/a	n/a	n/a	n/a	n/a	360	n/a
483.6500000000	n/a	n/a	n/a	n/a	n/a	60	n/a
484.8260000000	n/a	n/a	n/a	n/a	n/a	4601	n/a
489.8700000000	n/a	n/a	n/a	n/a	n/a	500	n/a
490.2000000000	n/a	n/a	n/a	n/a	n/a	160	n/a
493.3700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
494.0000000000	n/a	n/a	n/a	n/a	n/a	260	n/a
497.1800000000	n/a	n/a	n/a	n/a	n/a	360	n/a
503.8200000000	n/a	n/a	n/a	n/a	n/a	60	n/a
505.1060000000	n/a	n/a	n/a	n/a	n/a	4601	n/a
510.2600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
510.6100000000	n/a	n/a	n/a	n/a	n/a	160	n/a
513.7900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
514.4200000000	n/a	n/a	n/a	n/a	n/a	260	n/a
517.5900000000	n/a	n/a	n/a	n/a	n/a	360	n/a
524.2400000000	n/a	n/a	n/a	n/a	n/a	60	n/a
526.8120000000	n/a	n/a	n/a	n/a	n/a	4601	n/a
530.5800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
530.9500000000	n/a	n/a	n/a	n/a	n/a	160	n/a
534.0900000000	n/a	n/a	n/a	n/a	n/a	4	n/a
534.7500000000	n/a	n/a	n/a	n/a	n/a	260	n/a
537.9100000000	n/a	n/a	n/a	n/a	n/a	360	n/a
544.5500000000	n/a	n/a	n/a	n/a	n/a	60	n/a
547.8600000000	n/a	n/a	n/a	n/a	n/a	4601	n/a
550.8600000000	n/a	n/a	n/a	n/a	n/a	500	n/a
551.2300000000	n/a	n/a	n/a	n/a	n/a	160	n/a
554.3700000000	n/a	n/a	n/a	n/a	n/a	4	n/a
555.0400000000	n/a	n/a	n/a	n/a	n/a	260	n/a
558.1900000000	n/a	n/a	n/a	n/a	n/a	360	n/a
564.8300000000	n/a	n/a	n/a	n/a	n/a	60	n/a
568.3080000000	n/a	n/a	n/a	n/a	n/a	4600	n/a
570.9800000000	n/a	n/a	n/a	n/a	n/a	500	n/a
571.3500000000	n/a	n/a	n/a	n/a	n/a	160	n/a
574.4800000000	n/a	n/a	n/a	n/a	n/a	4	n/a
575.1500000000	n/a	n/a	n/a	n/a	n/a	260	n/a
578.2900000000	n/a	n/a	n/a	n/a	n/a	360	n/a
584.9700000000	n/a	n/a	n/a	n/a	n/a	60	n/a
